"sampleid","date","site","plot","vegplot_area_cm2","LAI","chlorophyll","brown","junc_live_cover","spal_live_cover","dead_cover","bare_cover","avg_thatch_ht_cm","water_depth_cm","spal_tot_live_stem_ht_cm","spal_live_stem_count","junc_tot_live_stem_ht_cm","junc_live_stem_count","notes","zone","survey","stemsm2","species","live_stem_count","dead_stem_count","live__stem_cm","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","area","bg.total","ag.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","percentN","percentC","CN_ratio","agm2.allom","agm2.allom.new","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"73m6",2019-04-25,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9211025899401,123.702167959367,2419.7612265265,1099.69212061898,1427.51659127209,794.52,361.08,165.950242236717,NA,274.000302029998,NA,97.5797948687789,NA,161.113915265831,NA,468.72,NA,NA
"73s1",2019-04-25,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.219915658881,420.289461985231,1053.64319831988,426.500732722613,507.634548201979,807.24,326.76,819.416282821619,NA,1082.24536461197,NA,397.928954780214,NA,525.565302745544,NA,388.92,NA,NA
"73s2",2019-04-25,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.304792131813,375.394046539252,1053.64319831988,426.500732722613,507.634548201979,691.92,280.08,768.134839739418,NA,966.639669838574,NA,373.025408837665,NA,469.424298164321,NA,333.36,NA,NA
"73s3",2019-04-25,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.31810118764,329.906262139374,1053.64319831988,426.500732722613,507.634548201979,730.36,295.64,605.944110558173,NA,849.508625008888,NA,294.261551331817,NA,412.542545606399,NA,351.88,NA,NA
"73s4",2019-04-25,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.61850683303,385.147133474057,1053.64319831988,426.500732722613,507.634548201979,730.36,295.64,784.392655095052,NA,991.753868695697,NA,380.920608880798,NA,481.620378607029,NA,351.88,NA,NA
"73s5",2019-04-25,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.935018346812,380.571230684024,1053.64319831988,426.500732722613,507.634548201979,845.68,342.32,695.082672243041,NA,979.970919011362,NA,337.549456912274,NA,475.898284781935,NA,407.44,NA,NA
"73s6",2019-04-25,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.027524072078,346.431476971481,1053.64319831988,426.500732722613,507.634548201979,845.68,342.32,597.470874485601,NA,892.061053201564,NA,290.146736866141,NA,433.207064519501,NA,407.44,NA,NA
"73t1",2019-04-25,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238.07278819388,1252.11256275285,2362.74827510857,1883.62020261555,842.037436326394,646.5,515.4,1739.4922674124,NA,1759.21815066775,NA,693.667441659484,NA,701.53364677494,NA,230.4,NA,NA
"73t2",2019-04-25,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.9613802013,724.393447789307,2362.74827510857,1883.62020261555,842.037436326394,387.9,309.24,994.685739182827,NA,1017.77279414398,NA,396.656613472914,NA,405.863172565112,NA,138.24,NA,NA
"73t3",2019-04-25,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220.88064513208,1226.6477216236,2362.74827510857,1883.62020261555,842.037436326394,603.4,481.04,1715.33730641057,NA,1723.44004888116,NA,684.035027468619,NA,687.266205177939,NA,215.04,NA,NA
"73t4",2019-04-25,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.169803125334,932.827742040299,2362.74827510857,1883.62020261555,842.037436326394,452.55,360.78,1308.29357339109,NA,1310.62297756662,NA,521.71583225474,NA,522.644742296652,NA,161.28,NA,NA
"73t5",2019-04-25,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.225177090292,397.713324521625,2362.74827510857,1883.62020261555,842.037436326394,258.6,206.16,525.78637381186,NA,558.787220952883,NA,209.670888232251,NA,222.830827852426,NA,92.16,NA,NA
"73t6",2019-04-25,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.606025169437,701.260134047786,2362.74827510857,1883.62020261555,842.037436326394,560.3,446.68,898.646465363059,NA,985.270488337139,NA,358.358474057502,NA,392.902039170365,NA,199.68,NA,NA
"73t7",2019-04-25,"fluxa","t7",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.051937963935,433.988717615211,2362.74827510857,1883.62020261555,842.037436326394,258.6,206.16,595.792972839329,NA,609.754148249371,NA,237.587826615026,NA,243.155205677682,NA,92.16,NA,NA
"73t8",2019-04-25,"fluxa","t8",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.53580357934,1033.72286904073,2362.74827510857,1883.62020261555,842.037436326394,538.75,429.5,1431.04280402897,NA,1452.38063100223,NA,570.665256392686,NA,579.174265673381,NA,192,NA,NA
"74m1",2019-05-29,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.07039056194,257.375843469865,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74m2",2019-05-29,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.344208162892,421.40737212425,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74m3",2019-05-29,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.726326324953,302.161231804179,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74m4",2019-05-29,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.395135802047,290.294768644457,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74m5",2019-05-29,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.266864031282,213.452535070498,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74m6",2019-05-29,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.74912946827,198.584067950702,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74s1",2019-05-29,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.892194806997,222.070665086031,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74s2",2019-05-29,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.637118754498,469.766194139634,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74s3",2019-05-29,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.464938548465,262.373543322305,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74s4",2019-05-29,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.937703524902,277.082799939609,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74s5",2019-05-29,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.463822503957,301.583992129507,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74s6",2019-05-29,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.767294187008,319.244619469966,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t1",2019-05-29,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.064962000599,588.538897855425,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t2",2019-05-29,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761.812188207121,769.602145500694,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t3",2019-05-29,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285.64459850182,1281.97568030651,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t4",2019-05-29,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172.31838381753,1139.29447678019,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t5",2019-05-29,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.136029458579,565.895265373595,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t6",2019-05-29,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.905271348023,618.424079193102,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t7",2019-05-29,"fluxa","t7",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.717051938654,558.726666583143,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74t8",2019-05-29,"fluxa","t8",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.533786890368,861.163584075211,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75m1",2019-07-26,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.116675855683,425.4501469879,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75m1",2019-07-31,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.121671319793,371.347100726057,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75m1",2019-09-25,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.900747276592,297.194381836334,2402.21877993637,1791.52235801735,1998.7425083633,964.04,718.96,393.547993877867,NA,395.268527842324,NA,327.941492353648,NA,329.375204339801,NA,802.12,NA,NA
"75m1",2020-05-14,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.337820863555,209.125187110638,857.38707709276,696.215849045911,438.56116475333,312.8,254,233.83220876649,NA,258.269606081638,NA,124.512693067503,NA,137.525297991867,NA,160,NA,NA
"75m1",2020-06-25,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.436718203608,309.740329207255,1516.32522713464,1954.88639188797,643.588509275512,608.52,784.52,248.402823789832,NA,243.146158427695,NA,105.551948894084,NA,103.318273506694,NA,258.28,NA,NA
"75m1",2019-08-23,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.561844591497,277.068535940173,2699.34396905675,1973.52524138999,665.516567513178,787.84,576,444.649727090351,NA,379.583894238037,NA,107.097852902074,NA,91.4261666933197,NA,194.24,NA,NA
"75m1",2020-08-27,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.132997204792,306.8995669706,2804.59864859755,2255.300789744,1241.12809625192,1637.12,1316.48,338.805581519966,NA,382.089960878397,NA,153.078499482034,NA,172.635166209525,NA,724.48,NA,NA
"75m1",2019-11-22,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.345613467733,480.232550015578,1336.51514958577,1082.14967402884,781.735276172811,682.64,552.72,772.087201036682,NA,607.494175769706,NA,445.403809116152,NA,350.45292751958,NA,399.28,NA,NA
"75m1",2019-11-22,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.345613467733,480.232550015578,1336.51514958577,1082.14967402884,781.735276172811,682.64,552.72,772.087201036682,NA,607.494175769706,NA,445.403809116152,NA,350.45292751958,NA,399.28,NA,NA
"75m1",2019-11-01,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.274701387434,320.258397546417,1336.51514958577,1082.14967402884,781.735276172811,487.6,394.8,482.312497255104,NA,405.126872896217,NA,278.237773108145,NA,233.710715733931,NA,285.2,NA,NA
"75m1",2019-11-01,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.274701387434,320.258397546417,1336.51514958577,1082.14967402884,781.735276172811,487.6,394.8,482.312497255104,NA,405.126872896217,NA,278.237773108145,NA,233.710715733931,NA,285.2,NA,NA
"75m1",2019-11-01,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.274701387434,320.258397546417,1642.41156200122,509.827354025746,1158.89787786067,599.2,186,1263.92563509934,NA,1061.65658786637,NA,878.354946818098,NA,737.789700500185,NA,422.8,NA,NA
"75m1",2019-11-01,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.274701387434,320.258397546417,1642.41156200122,509.827354025746,1158.89787786067,599.2,186,1263.92563509934,NA,1061.65658786637,NA,878.354946818098,NA,737.789700500185,NA,422.8,NA,NA
"75m1",2019-11-22,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.345613467733,480.232550015578,1642.41156200122,509.827354025746,1158.89787786067,838.88,260.4,2023.29570864553,NA,1591.97090330164,NA,1406.07306728528,NA,1106.32736553015,NA,591.92,NA,NA
"75m1",2019-11-22,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.345613467733,480.232550015578,1642.41156200122,509.827354025746,1158.89787786067,838.88,260.4,2023.29570864553,NA,1591.97090330164,NA,1406.07306728528,NA,1106.32736553015,NA,591.92,NA,NA
"75m1",2019-12-19,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1752414289684,113.76094474504,1682.9784697409,157.882019311199,502.152533642563,675.4,63.36,579.94871631793,NA,1044.32547275947,NA,180.526453526684,NA,325.077663973123,NA,201.52,NA,NA
"75m1",2020-01-30,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7200849930744,91.9933738361129,1237.83888751627,229.148208583615,406.765480308714,587.08,108.68,266.521770303529,NA,617.275538440318,NA,83.9896217378766,NA,194.523467717488,NA,192.92,NA,NA
"75m1",2020-03-02,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.333269062116,229.6144984784,1524.00004751782,624.949659773495,496.670519083146,667.2,273.6,432.458177475631,NA,556.81515881012,NA,138.662960110761,NA,178.536658980174,NA,217.44,NA,NA
"75m1",2020-03-02,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.333269062116,229.6144984784,1524.00004751782,624.949659773495,496.670519083146,667.2,273.6,432.458177475631,NA,556.81515881012,NA,138.662960110761,NA,178.536658980174,NA,217.44,NA,NA
"75m1",2020-03-02,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.333269062116,229.6144984784,1274.02018360842,575.611528738746,866.158300387827,557.76,252,469.016497633365,NA,603.886130998192,NA,328.123779451592,NA,422.478528284993,NA,379.2,NA,NA
"75m1",2020-03-02,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.333269062116,229.6144984784,1274.02018360842,575.611528738746,866.158300387827,557.76,252,469.016497633365,NA,603.886130998192,NA,328.123779451592,NA,422.478528284993,NA,379.2,NA,NA
"75m1",2020-03-30,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.709792809102,275.456259281945,1524.00004751782,624.949659773495,496.670519083146,667.2,273.6,564.321247562072,NA,667.981428758717,NA,180.943403815653,NA,214.180901263957,NA,217.44,NA,NA
"75m1",2020-03-30,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.709792809102,275.456259281945,1524.00004751782,624.949659773495,496.670519083146,667.2,273.6,564.321247562072,NA,667.981428758717,NA,180.943403815653,NA,214.180901263957,NA,217.44,NA,NA
"75m1",2020-03-30,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.709792809102,275.456259281945,1274.02018360842,575.611528738746,866.158300387827,557.76,252,612.026755087938,NA,724.449961911515,NA,428.173706081297,NA,506.824942673526,NA,379.2,NA,NA
